leg,sym,pass,score,nbpR,segpos,rf,oneop,ops,win,sizing,smaP,slowP,mult,step,tpR,trailR,half,mgmtTF,stack,extop1R,nmonster,addtrig,lineplace,nback,buffer,segpos_ex3,h1R,h2R,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129
GoldS210,XAUUSDc,44,-27.9218,-167.531,1,-0.8394,0.0,473,13.1078,1,5,270,0.015,2.3,2.0,0.0,0.5,15,1,-190.13,7,1,0,0,0.1,0,-106.722,-60.809,0.0,0.0,0.0,0.0,0.0,2.551,-1.611,-5.0,-1.001,-3.999,-4.0,-1.98,-0.006,-4.0,-3.0,-5.0,-3.0,-2.999,-3.0,-3.0,-6.0,-5.0,-4.0,-6.0,-4.0,-2.005,1.599,-3.0,-4.999,-5.0,-4.0,-4.0,-0.807,-0.717,-6.0,0.865,-4.999,-1.727,-3.0,1.331,-3.0,1.961,1.396,-2.0,-2.0,-4.0,-4.0,5.819,-0.945,-0.723,-0.718,-0.937,-6.0,0.904,-1.0,-1.854,-4.0,-0.277,-3.0,-1.0,-2.443,18.599,-3.0,-4.0,-4.0,-1.861,-1.393,-3.997,1.152,-6.0,-2.997,0.036,-3.0,0.305,-3.0,-3.0,-2.0,-4.0,-1.967,0.988,-4.0,-0.292,-4.0,-3.0,0.556,-2.998,-1.0,1.368,-4.0,0.18,-4.0,0.015,-1.173,-4.0,-6.0,-2.761,-2.0,-5.0,-1.471,13.253,0.0,-6.0,-2.0,-2.0,-2.048,20.632,-1.972,3.49,-1.999,29.81,-6.0,-5.0,2.908,-1.442,-4.0,-0.784,-6.0,2.288,-3.999,-1.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,130,-15.4443,-92.666,1,-0.6328,0.0,467,16.2741,1,5,210,0.015,2.0,2.0,0.0,0.5,15,1,-116.546,15,1,0,0,0.4,1,-86.995,-5.671,0.0,0.0,0.0,0.0,0.0,2.835,2.814,-4.0,-1.002,-3.0,-5.0,-1.98,-0.006,-4.0,-3.0,-4.0,-2.0,-2.998,-3.0,-3.0,-6.0,-5.0,-4.0,-6.0,-3.999,-1.005,-2.803,-3.0,-4.999,-5.0,-4.0,-4.0,-0.643,-0.838,-1.902,0.602,-4.999,-1.199,9.38,1.055,-3.0,6.417,1.537,-1.999,-2.0,-4.0,-4.0,10.314,-2.025,-2.567,-1.694,-0.943,-6.0,11.796,-1.0,-1.878,-4.0,-0.778,-3.0,-1.0,-2.663,2.175,-3.0,5.79,-4.0,-1.758,-4.999,-4.0,-3.0,-5.999,-1.999,0.024,-1.999,3.795,-2.999,-3.0,-2.0,2.981,-1.975,-0.04,-4.0,-0.447,-3.998,5.022,0.36,3.679,-1.0,-1.792,1.012,0.614,-4.0,0.74,-2.743,-4.0,-6.0,3.352,-2.0,-5.0,-1.68,14.268,0.0,-6.0,-2.0,-2.0,-2.048,4.548,22.906,3.729,-2.0,27.213,-5.999,-5.0,3.329,-1.63,0.04,-0.768,-6.0,7.772,-4.0,1.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,47,29.134,43.701,4,1.3142,23.58,498,40.9639,1,5,270,0.015,1.7,1.0,0.0,0.5,15,1,33.398,9,1,0,0,0.25,4,-14.111,57.812,0.0,0.0,0.0,0.0,0.0,1.12,-0.996,0.213,-0.014,-4.0,-1.682,8.39,1.053,-4.0,1.024,-4.001,-3.0,2.7,-1.143,-3.0,-1.703,-0.807,0.916,-3.987,-0.847,0.966,-0.011,2.165,-2.006,-5.0,-1.977,-4.0,0.599,-2.003,-0.551,4.559,6.609,2.694,-0.855,1.779,-3.0,3.49,0.121,-2.0,0.026,-1.803,-4.0,3.89,-0.262,-4.007,-1.976,3.584,0.412,-1.835,-1.0,-4.005,-2.007,-0.919,-0.974,1.317,11.633,-1.287,-3.0,14.806,9.15,-0.916,5.516,-0.998,1.012,2.948,8.312,-0.035,-2.0,4.026,0.223,-3.0,-0.766,1.65,-3.0,3.996,-0.919,4.004,-1.94,2.693,0.729,-0.97,-1.0,5.703,-3.008,-0.662,-4.0,-1.936,1.021,-1.81,0.554,9.185,0.078,2.209,0.909,2.108,0.0,1.993,-2.0,1.006,-0.572,3.023,1.483,0.007,3.83,2.103,-2.844,-5.0,0.008,10.454,-2.002,0.079,-2.497,0.011,0.074,-0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,113,25.2105,50.421,3,0.8992,91.78,478,25.7322,1,5,270,0.015,2.0,1.5,0.0,0.5,15,1,4.145,13,1,0,0,0.4,1,-6.843,57.264,0.0,0.0,0.0,0.0,0.0,1.756,0.089,-5.0,-1.507,-4.0,-2.744,49.712,-0.506,-4.0,-3.0,-4.0,-2.999,-3.0,-3.0,-3.0,-3.432,-5.0,5.135,-3.383,-0.641,4.455,-1.221,-3.0,-0.898,-5.0,-4.0,-4.0,-1.432,-1.478,-2.612,-1.358,-3.175,4.092,1.062,5.038,-3.0,6.357,0.758,-2.0,2.173,-4.0,-4.0,2.154,0.04,-3.181,1.086,1.475,-5.999,6.813,-1.0,-2.998,-1.291,-1.609,-3.0,3.244,6.182,0.068,-3.0,28.109,-4.0,0.26,7.816,-1.306,0.527,-5.999,0.084,-0.509,-3.0,5.801,0.041,-3.0,-2.0,1.212,-2.488,3.792,3.553,1.236,-3.998,3.722,2.412,-0.322,-1.0,-4.26,-2.507,32.691,-4.0,-1.203,0.914,-0.626,1.521,12.043,-2.0,2.097,-4.0,5.474,0.0,4.132,-2.0,-2.0,-2.558,3.066,2.538,1.4,3.457,6.277,-6.0,-5.0,1.082,0.026,-1.399,1.415,-6.0,1.102,-3.999,-1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,40,-18.6678,-112.007,1,-0.6802,0.0,467,15.2034,1,5,210,0.015,2.0,2.0,0.0,0.5,15,1,-135.887,10,1,0,0,0.1,0,-80.44,-31.567,0.0,0.0,0.0,0.0,0.0,2.835,2.814,-4.0,-1.002,-2.999,-5.0,-1.98,-0.006,-4.0,-3.0,-4.0,-2.0,-3.0,-3.0,-3.0,-6.0,-5.0,-4.0,-6.0,-3.999,-1.005,-2.802,-3.0,-4.999,-5.0,-4.0,-4.0,-0.643,-0.838,-1.902,0.602,-4.999,-1.199,9.38,1.055,-3.0,6.417,1.537,-1.999,-2.0,-4.0,-4.0,12.554,-2.025,-2.567,-1.694,-0.943,-5.999,-0.315,-1.0,-1.878,-4.0,-0.778,-3.0,-1.0,-2.662,18.599,-3.0,-3.999,-4.0,-1.758,-4.999,-3.998,-3.0,-6.0,-1.998,0.025,-1.999,3.795,-2.999,-3.0,-2.0,-4.0,-1.975,-0.04,-4.0,-0.447,-3.998,-3.0,0.36,3.679,-1.0,-1.792,1.012,0.615,-4.0,0.74,-2.743,-4.0,-6.0,3.352,-2.0,-5.0,-1.68,14.268,0.0,-6.0,-2.0,-2.0,-2.047,20.632,22.906,3.729,-2.999,11.019,-5.999,-5.0,3.329,-1.63,0.04,-0.768,-6.0,7.772,-4.0,1.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,33,-22.4222,-134.533,1,-0.8543,0.0,477,17.8197,1,5,150,0.015,2.3,1.75,0.0,0.5,15,1,-153.201,6,1,0,0,0.1,0,-100.178,-34.355,0.0,0.0,0.0,0.0,0.0,2.766,0.979,-4.0,-1.256,-3.0,-5.0,3.839,-0.256,-4.0,0.786,-5.0,-2.0,-2.999,-3.0,-3.0,-1.955,-2.316,-3.999,-1.063,4.902,-1.255,-2.204,-3.0,-5.0,-5.0,-4.0,-4.0,-0.836,-1.016,2.483,-0.641,-6.0,-4.999,-3.0,0.477,-3.0,4.081,1.661,-2.0,-2.0,-4.0,-4.0,-0.628,-2.704,-3.239,-2.871,-1.2,-6.0,-0.604,-1.0,-2.279,-0.299,-1.258,-3.0,-1.0,2.563,-0.837,-3.0,-4.0,-4.0,-1.247,3.817,1.399,-3.0,-6.0,5.319,-0.259,-3.0,2.805,1.327,-3.0,-2.0,-4.0,-2.226,-0.488,-4.0,-0.457,-4.0,6.751,-1.016,-2.998,-1.0,-2.445,-1.124,-5.0,-4.0,0.866,1.785,-2.133,-5.999,0.527,-2.0,1.544,-2.017,7.63,0.0,-2.89,-2.0,-2.0,-2.286,17.668,-2.228,-1.157,-3.0,8.727,-6.999,-5.0,2.73,-1.914,-0.892,4.322,-6.0,7.188,-3.999,7.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,71,56.111,112.222,3,1.6161,130.4,481,23.7006,1,5,270,0.015,2.3,1.5,0.0,0.5,15,1,-34.121,22,1,0,0,0.25,1,-43.067,155.289,0.0,0.0,0.0,0.0,0.0,1.765,0.148,-5.0,-1.508,-4.0,-2.745,2.972,-0.506,-4.0,-3.0,-5.0,-3.0,-2.999,-3.0,-3.0,-3.419,-5.0,8.803,-3.338,1.88,7.503,-1.215,-3.0,1.891,-5.0,-4.0,-4.0,-1.432,-1.475,-1.542,-1.326,-3.059,-2.447,-3.0,6.346,-3.0,8.45,0.758,-2.0,4.831,-4.0,-4.0,2.207,0.805,-3.181,-2.547,1.883,-5.999,-0.954,-1.0,-2.998,-1.143,-1.592,-3.0,4.039,18.077,2.081,-3.0,15.321,-4.0,0.294,12.773,-1.253,0.538,-5.999,0.598,-0.509,-3.0,5.981,0.214,-3.0,-2.0,3.484,-2.485,6.045,-4.0,1.304,-4.0,6.002,2.654,-0.212,-1.0,-4.115,-2.507,144.967,-4.0,-1.035,1.582,-0.305,-6.0,-0.449,-2.0,2.299,-3.999,7.72,0.0,8.349,-2.0,-2.0,-2.558,5.394,6.274,1.4,4.813,2.48,-6.0,-5.0,1.093,0.026,-1.321,1.625,-6.0,1.143,-3.999,-2.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,109,6.2335,12.467,3,0.2932,128.67,475,27.3684,1,5,210,0.015,1.7,1.5,0.0,0.5,15,1,-3.574,14,1,0,0,0.4,3,-13.968,26.435,0.0,0.0,0.0,0.0,0.0,1.994,0.044,-4.0,-1.508,-3.0,-3.886,18.489,-0.507,-4.0,-3.0,-4.0,2.135,-2.998,-3.0,-3.0,2.019,-2.173,4.153,-6.0,-1.793,3.532,-5.0,-3.0,-1.979,-5.0,0.548,-4.0,-1.339,-1.487,-0.133,8.199,-2.992,1.637,0.131,-0.01,-3.0,3.433,0.851,-2.0,1.074,-4.0,-4.0,15.21,-0.385,-3.445,-0.025,1.239,-6.0,6.352,-1.0,-3.001,-1.392,-1.949,-0.134,2.919,6.141,0.068,-3.0,20.592,-4.0,0.15,5.302,-1.229,0.152,-5.999,-0.216,-0.509,0.345,4.86,0.129,-3.0,-2.0,1.213,-2.488,3.702,0.039,-0.302,6.378,3.707,1.12,-0.38,-1.0,-4.367,1.474,6.306,-4.0,-0.495,-0.641,-0.635,1.521,11.912,-2.0,1.747,-4.0,4.328,0.0,3.311,-2.0,-2.0,-2.558,3.066,0.855,1.729,3.818,3.994,-5.999,-5.0,1.684,0.026,-1.424,1.31,-5.999,4.067,-3.999,0.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,77,-23.0713,-69.214,2,-0.6891,0.0,474,19.1983,1,5,270,0.015,2.0,1.75,0.0,0.5,15,1,-106.997,13,1,0,0,0.25,0,-53.926,-15.288,0.0,0.0,0.0,0.0,0.0,2.078,0.798,-5.0,-1.256,-4.0,-4.0,4.2,-0.256,-4.0,-3.0,-4.0,-3.0,-3.0,-3.0,-3.0,-2.618,-5.0,-4.0,-3.006,0.539,-2.255,-0.358,-3.0,-4.999,-5.0,-4.0,-4.0,-1.116,-1.244,-6.0,-1.002,-5.0,-2.144,4.374,6.719,-3.0,0.273,1.078,-2.0,-2.0,-4.0,-4.0,3.345,7.873,-1.952,-1.679,-1.204,-5.998,-0.352,-1.0,-2.481,-0.814,-0.96,-3.0,-1.0,35.726,3.765,-3.0,10.676,-4.0,-2.207,1.681,-0.237,0.816,-5.999,0.804,-0.259,-3.0,5.055,0.675,-3.0,-2.0,4.9,-2.232,-0.846,-4.0,-0.874,-3.998,8.692,-1.59,1.572,-1.0,-3.394,-2.256,-2.121,-4.0,-0.846,2.153,-4.0,-6.0,0.12,-2.0,1.397,-2.094,7.396,0.0,3.311,-2.0,-2.0,-2.302,6.58,10.251,2.115,-2.0,11.927,-6.0,-5.0,1.679,-2.13,-1.044,2.784,-6.0,1.653,-3.999,-1.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,107,-5.0625,-10.125,3,-0.1329,0.0,486,31.07,1,5,270,0.015,2.3,1.25,0.0,0.5,15,1,-29.234,6,1,0,0,0.4,2,-57.336,47.211,0.0,0.0,0.0,0.0,0.0,1.443,-0.453,-5.0,-1.755,-4.0,-3.226,1.208,-0.755,-4.0,0.7,-5.0,-2.999,-2.999,-3.0,-3.0,-3.73,-0.057,2.758,-3.659,-0.594,2.072,-1.894,-3.0,-2.61,-5.0,-4.0,-4.0,-1.714,-1.744,-0.136,1.069,-3.559,4.84,-3.0,4.273,-3.0,4.46,0.44,-2.0,0.579,-4.0,-4.0,1.322,2.581,-3.758,-1.259,0.954,-0.776,2.994,-1.0,-3.503,-1.755,-2.266,-3.0,2.032,11.126,-0.986,-3.0,24.405,-1.754,-0.338,5.259,2.108,0.277,0.015,4.35,0.55,-2.0,5.266,-1.341,-3.0,-2.0,0.327,-2.746,4.722,0.202,0.601,-4.0,2.589,2.255,-0.618,-1.0,-2.417,-2.757,14.091,-4.0,-1.456,-0.14,-1.097,-0.42,6.524,0.762,1.073,0.932,4.517,0.0,2.155,-2.0,2.722,-2.801,2.325,1.02,0.743,4.474,6.903,-6.0,-4.999,0.554,6.556,-1.644,0.646,-4.764,0.556,-1.753,-0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,65,33.082,49.623,4,0.9672,89.65,476,26.8908,1,5,270,0.015,1.7,1.5,0.0,0.5,15,1,5.136,20,1,0,0,0.25,3,-22.43,72.053,0.0,0.0,0.0,0.0,0.0,1.756,0.044,-5.0,-1.508,-4.0,-2.747,2.148,-0.507,-4.0,-3.0,-4.0,-3.0,-3.0,-3.0,-3.0,1.733,-1.801,8.437,-3.417,-1.793,3.289,-1.222,-3.0,-1.979,-5.0,0.548,-4.0,-1.432,-1.487,-3.136,8.167,-3.182,1.229,0.131,4.42,-3.0,8.198,0.758,-2.0,1.074,-4.0,-4.0,12.16,-0.405,-3.181,0.387,1.239,-5.999,-1.043,-1.0,-2.998,-1.392,-1.618,-0.134,2.85,17.983,2.081,-3.0,56.107,-4.0,0.238,12.582,-1.346,0.527,-5.999,-0.214,-0.509,-3.0,5.668,-0.081,-3.0,-2.0,3.484,-2.488,5.816,0.004,2.176,8.24,6.002,2.26,-0.38,-1.0,-4.367,-2.507,6.306,-4.0,-1.315,0.528,-0.833,-6.0,-0.801,-2.0,1.955,-3.999,4.328,0.0,8.349,-2.0,1.446,3.652,5.394,1.012,1.4,4.813,1.912,-6.0,-5.0,1.082,0.026,-1.424,1.287,-5.999,1.069,-4.0,-0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,104,-0.119,-0.238,3,-0.0044,0.0,485,32.1649,1,5,270,0.015,2.0,1.25,0.0,0.5,15,1,-11.248,9,1,0,0,0.4,3,-35.09,34.852,0.0,0.0,0.0,0.0,0.0,1.438,-0.48,-5.0,-1.755,-4.0,-3.226,11.531,-0.755,-4.0,0.7,-4.0,-2.999,-3.0,-3.0,-3.0,-3.73,-0.088,2.633,-3.684,-1.824,1.913,-1.899,-3.0,-2.675,-5.0,-4.0,-4.0,10.296,-1.744,-0.318,1.047,-3.603,4.126,0.114,3.459,-3.0,4.439,0.44,-2.0,0.408,-4.0,-4.0,1.312,2.44,-3.758,-1.38,0.741,-0.779,2.967,-1.0,-3.503,-1.755,-2.271,-3.0,1.995,11.123,-0.986,-3.0,14.983,-1.772,-0.348,5.259,2.096,0.27,0.015,4.274,0.519,-2.0,5.164,-1.412,-3.0,-2.0,0.327,-2.747,4.695,-0.062,7.729,-3.998,2.589,2.224,-0.663,-1.0,-2.45,-2.757,4.223,-4.0,-1.558,-0.294,-1.236,-0.42,6.436,0.545,1.031,0.932,3.628,0.0,2.155,-2.0,2.666,-2.801,2.325,0.259,0.743,4.474,6.611,-6.0,-5.0,0.551,6.533,-1.698,0.644,-4.764,0.543,1.698,-0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,125,-17.0178,-102.107,1,-0.8205,0.0,475,18.3158,1,5,270,0.015,2.3,1.75,0.0,0.5,15,1,-117.816,14,1,0,0,0.4,0,-78.448,-23.659,0.0,0.0,0.0,0.0,0.0,2.092,0.979,-5.0,-1.255,-4.0,-4.0,5.613,-0.256,-4.0,-3.0,-5.0,-2.999,-2.999,-3.0,-3.0,-1.955,-5.0,-4.0,-2.886,4.354,-2.255,-0.24,-3.0,-5.0,-5.0,-4.0,-4.0,-1.112,-1.227,-6.0,-0.925,-5.0,-2.118,-3.0,8.521,-3.0,0.757,1.078,-2.0,-2.0,-4.0,-4.0,3.657,-2.505,-1.952,-1.653,-1.2,-6.0,9.887,-1.0,-2.477,-0.481,-0.934,-3.0,-1.0,11.922,1.121,-3.0,5.007,-4.0,-2.199,2.748,0.898,0.842,-5.999,1.813,-0.259,-3.0,-0.114,1.155,-3.0,-2.0,2.096,-2.226,-0.489,-4.0,-0.746,-4.0,5.681,-1.016,-2.998,-1.0,-2.444,-2.256,-2.096,-4.0,-0.614,3.308,-4.0,-6.0,17.236,-2.0,1.802,-2.017,7.574,0.0,0.423,-2.0,-2.0,-2.302,3.807,-2.227,2.133,-2.0,18.248,-6.0,-4.999,1.753,-2.068,-0.892,4.119,-6.0,1.715,-3.999,-2.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,8,-10.203,-30.609,2,-0.6239,0.0,504,36.9048,1,5,270,0.015,2.3,1.0,0.0,0.5,15,1,-41.236,9,1,0,0,0.1,1,-23.965,-6.644,0.0,0.0,0.0,0.0,0.0,1.121,-0.992,3.867,-1.005,-4.999,-3.0,-0.237,1.171,-4.0,1.042,-4.001,-3.0,1.783,-1.065,-3.0,-1.619,-0.807,2.482,-2.98,-0.105,0.985,1.795,2.165,-2.004,-4.0,-1.871,-4.0,1.269,-2.001,-0.428,7.656,3.278,-0.96,-3.0,2.251,-3.0,8.088,0.121,-2.0,0.047,-1.803,-5.0,1.654,-0.235,-4.043,-0.948,6.422,4.37,-1.817,0.052,-4.005,-2.007,-3.01,-3.0,1.319,1.302,1.737,-3.0,-0.864,-1.04,-0.911,-0.899,-0.99,1.02,-3.001,-0.948,-0.02,-2.0,3.023,0.288,-2.0,-1.76,-3.0,-3.0,7.503,-0.885,4.316,-1.857,-4.0,1.729,0.0,-0.98,13.775,-4.999,3.097,1.413,-0.865,1.1,0.194,-1.0,-4.029,8.373,1.339,-4.0,1.049,2.111,4.803,-2.0,1.006,-1.042,-3.0,0.523,3.024,2.896,-3.983,-1.976,-6.0,1.008,-1.004,-1.965,0.079,-1.498,-0.974,0.089,-0.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,43,-50.4513,-151.354,2,-0.7941,0.0,472,13.3475,1,5,210,0.015,2.3,2.0,0.0,0.5,15,1,-173.953,8,1,0,0,0.1,0,-95.438,-55.916,0.0,0.0,0.0,0.0,0.0,2.908,-1.611,-4.0,-1.002,-2.999,-5.0,-1.98,-0.006,-4.0,-3.0,-5.0,-2.0,-3.0,-3.0,-3.0,-6.0,-5.0,-4.0,-6.0,-4.0,-1.005,-2.753,-3.0,-4.999,-5.0,-4.0,-4.0,-0.635,-0.717,-1.721,0.914,-5.0,-1.137,-3.0,1.055,-3.0,7.763,1.537,-2.0,-2.0,-4.0,-4.0,13.425,-1.177,-2.568,-1.629,-0.937,-5.999,0.262,-1.0,-1.839,-4.0,-0.744,-3.0,-1.0,-2.443,18.599,-3.0,-4.0,-4.0,-1.726,-5.0,-3.997,-3.0,-6.0,-2.997,0.036,-3.0,3.93,-2.999,-3.0,-2.0,-4.0,-1.967,0.988,-4.0,-0.26,-4.0,-3.0,0.53,-2.998,-1.0,1.368,-3.999,0.651,-4.0,1.142,-2.743,-4.0,-6.0,-2.737,-2.0,-5.0,-1.472,13.253,0.0,-6.0,-2.0,-2.0,-2.047,20.632,-1.972,4.067,-2.999,26.17,-6.0,-5.0,3.734,-1.442,-4.0,-0.749,-6.0,10.589,-4.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,4,-9.7848,-58.709,1,-0.9321,0.0,504,37.5,1,5,210,0.015,2.0,1.0,0.0,0.5,15,1,-69.336,5,1,0,0,0.1,1,-42.806,-15.903,0.0,0.0,0.0,0.0,0.0,1.239,-0.992,-1.306,-1.005,-3.999,-4.0,-0.514,1.104,-4.0,1.014,-4.001,0.365,4.07,-1.018,-3.0,-1.542,-0.983,0.724,-5.0,1.898,0.977,1.344,1.17,-2.006,-4.0,-1.929,-4.0,0.693,-2.001,-0.793,5.486,-1.274,-0.785,-0.604,-1.016,-3.0,1.637,0.164,-1.999,0.034,-1.94,-5.0,3.832,-1.212,-4.042,-0.964,6.4,4.564,-2.018,0.02,-4.006,-2.007,-3.01,-3.0,1.338,0.35,1.737,-3.0,-0.909,-1.048,-1.011,-0.066,-0.967,-1.004,-3.001,-0.959,-0.026,0.381,3.016,0.369,-2.0,-1.717,-3.0,-3.0,7.501,-0.893,1.013,-1.911,-4.0,1.331,-0.021,2.089,9.626,-2.514,1.858,0.59,-0.395,0.061,0.275,-1.0,-4.024,7.647,1.185,-4.0,1.038,2.076,-1.097,-2.0,1.132,-1.042,-3.0,0.604,3.024,-5.0,-1.567,-1.976,-6.0,1.386,1.656,-1.994,0.091,-1.78,1.111,0.111,-0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,118,-8.776,-17.552,3,-0.2938,0.0,466,22.5322,1,5,210,0.015,1.7,1.75,0.0,0.5,15,1,-42.971,12,1,0,0,0.4,2,-36.038,18.486,0.0,0.0,0.0,0.0,0.0,2.374,0.665,-4.0,-1.256,-3.0,-5.0,2.582,-0.257,-4.0,-3.0,-4.0,-2.0,-2.998,-3.0,-3.0,11.207,-1.671,-0.268,-6.0,-1.19,-1.255,-3.212,-3.0,2.071,-5.0,-3.0,-4.0,-0.997,-1.268,1.72,-1.0,-5.0,3.735,1.282,0.522,-3.0,4.469,1.195,-2.0,-2.0,-4.0,-4.0,7.443,2.309,-3.006,1.983,-0.209,-6.0,8.892,-1.0,-2.476,-1.029,-1.372,1.14,-1.0,11.716,1.121,-3.0,30.595,-4.0,0.987,-1.878,-0.614,0.655,-5.999,0.241,-0.259,-2.0,6.572,0.63,-3.0,-2.0,2.097,-2.232,-1.064,-4.0,0.053,-4.0,5.359,-1.926,0.421,-1.0,-3.872,2.408,-2.161,-4.0,-0.028,0.139,-4.0,-6.0,16.57,-2.0,0.857,-2.137,5.53,0.0,-0.924,-2.0,-2.0,-2.302,3.807,3.055,2.55,-2.0,17.615,-5.999,-5.0,2.367,0.756,-1.11,2.153,-5.999,5.188,-3.999,1.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,7,-9.2683,-55.61,1,-0.8933,0.0,504,37.1032,1,5,210,0.015,2.3,1.0,0.0,0.5,15,1,-66.237,5,1,0,0,0.1,1,-42.192,-13.418,0.0,0.0,0.0,0.0,0.0,1.24,-0.992,-1.297,-1.005,-3.999,-4.0,-0.494,1.171,-4.0,1.023,-4.001,0.367,2.171,-0.98,-3.0,-1.488,-0.983,0.776,-5.0,2.396,0.989,2.617,1.17,-2.004,-4.0,-1.871,-4.0,1.129,-2.001,-0.719,7.656,-1.274,-0.77,-3.0,-1.016,-3.0,1.639,0.164,-2.0,0.047,-1.94,-5.0,3.846,-1.2,-4.043,-0.948,6.422,4.564,-2.009,0.052,-4.006,-2.007,-3.01,-3.0,1.339,0.35,1.737,-3.0,-0.864,-1.04,-1.006,-0.066,-0.964,-1.004,-3.001,-0.948,-0.02,0.383,3.023,0.4,-2.0,-1.716,-3.0,-3.0,7.503,-0.869,1.219,-1.857,-4.0,1.331,0.0,2.089,9.638,-2.514,3.097,0.646,-0.354,0.1,0.279,-1.0,-4.022,8.022,1.339,-4.0,1.049,2.111,-1.097,-2.0,1.132,-1.042,-3.0,0.63,3.024,-5.0,-1.567,-1.976,-6.0,1.386,1.656,-1.965,0.091,-1.78,1.119,0.122,-0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoldS210,XAUUSDc,31,-39.5997,-118.799,2,-0.8125,0.0,472,18.4322,1,5,210,0.015,2.0,1.75,0.0,0.5,15,1,-137.467,6,1,0,0,0.1,0,-80.426,-38.373,0.0,0.0,0.0,0.0,0.0,2.375,0.798,-4.0,-1.256,-2.999,-5.0,3.31,-0.256,-4.0,-3.0,-4.0,-2.0,-3.0,-3.0,-3.0,-2.618,-5.0,-4.0,-6.0,0.54,-1.255,-3.206,-3.0,-4.999,-5.0,-4.0,-4.0,-0.983,-1.244,-2.51,-0.961,-4.999,-1.646,4.374,0.522,-3.0,4.803,1.195,-1.999,-2.0,-4.0,-4.0,9.422,7.917,-3.006,-2.34,-1.204,-5.999,-0.881,-1.0,-2.475,-0.814,-1.359,-3.0,-1.0,-3.056,14.383,-3.0,-3.999,-4.0,-2.094,-1.352,-0.081,-3.0,-6.0,0.805,-0.258,-1.999,8.218,0.932,-3.0,-2.0,-4.0,-2.232,-0.848,-4.0,-0.849,-3.998,-1.282,-1.59,1.572,-1.0,-3.394,2.479,-2.12,-4.0,0.127,0.783,-4.0,-6.0,0.139,-2.0,1.138,-2.095,7.396,0.0,-0.924,-2.0,-2.0,-2.301,17.668,10.053,2.568,-2.999,6.712,-5.999,-5.0,2.393,-2.105,-1.044,2.813,-6.0,5.976,-4.0,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
