leg,sym,pass,score,nbpR,segpos,rf,oneop,ops,win,sizing,smaP,slowP,mult,step,tpR,trailR,half,mgmtTF,stack,extop1R,nmonster,addtrig,lineplace,nback,buffer,segpos_ex3,h1R,h2R,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129
BtcGF,BTCUSDc,52,-3.8403,-11.521,2,-0.344,0.0,434,41.9355,1,15,240,0.015,2.1,1.0,0.0,0.5,16385,1,-19.554,4,1,0,0,0.2,1,-4.067,-7.454,2.664,6.775,-5.0,0.0,-0.992,-0.993,1.2,-2.005,0.997,4.554,-2.0,-2.941,0.203,-1.004,-0.008,2.006,0.036,0.711,-3.003,-1.479,-0.015,-0.001,-0.992,-4.005,2.96,0.14,6.171,-4.0,-5.005,-2.0,0.995,7.084,0.002,-2.004,-2.767,-1.963,-1.014,-0.994,-2.0,-3.0,-4.0,0.033,-0.993,8.709,3.021,0.996,-1.003,1.0,-3.0,0.0,-1.0,0.0,1.085,1.998,1.003,-1.0,0.0,2.629,1.142,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.999,-1.0,0.0,0.0,0.999,0.003,-1.005,0.998,-0.013,-2.0,0.003,1.992,-0.004,2.977,-2.997,-0.992,-4.008,0.975,-0.004,-3.005,3.631,2.433,1.994,-2.002,-5.0,-3.0,-1.951,-2.008,-4.997,0.525,1.981,6.456,-0.007,3.13,11.289,0.009,-3.003,-1.987,-0.008,-4.998,1.97,-3.595,-2.044,-1.313,0.032,-2.003,0.096,3.001,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,124,10.4225,20.845,3,0.4413,51.8,395,29.1139,1,15,240,0.015,2.1,1.75,0.0,0.5,16385,1,10.047,8,1,0,0,0.4,3,11.504,9.341,7.952,11.375,-5.0,0.0,0.0,3.977,6.139,-3.0,1.745,9.582,-2.0,-5.0,-0.241,-4.0,-1.198,1.742,1.624,-1.23,-2.238,-0.532,3.589,-0.784,1.597,6.722,-1.235,3.635,-3.0,-3.251,-6.0,-1.223,-3.0,-4.99,-3.0,1.608,-4.0,-3.05,-2.0,-0.779,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,10.186,9.223,-0.015,2.498,-3.0,0.0,-1.0,0.0,2.303,3.979,-1.0,-1.0,0.0,2.766,2.278,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,0.54,1.747,-2.0,-2.0,0.805,3.651,1.928,6.289,-2.911,4.517,-0.938,5.391,2.759,-2.253,-3.149,-2.259,1.496,-1.51,-5.0,-3.0,3.363,-2.217,-4.221,3.104,4.37,8.142,-4.0,0.574,0.961,2.095,1.085,0.661,-1.255,-4.225,-1.25,-6.999,-3.0,4.681,-1.0,-4.999,1.021,6.299,4.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,79,9.188,18.376,3,0.3274,140.9,396,27.2727,1,15,240,0.015,2.1,1.75,0.0,0.5,16385,1,-7.516,10,1,0,0,0.2,1,14.66,3.716,8.805,27.461,-5.0,0.0,0.0,-4.0,0.115,-3.0,1.745,24.676,-2.0,-5.0,-0.241,-4.0,-1.198,1.742,1.624,-1.23,-2.238,-0.532,3.589,-0.784,1.597,-3.21,-1.235,5.668,-2.999,-3.251,-6.0,-1.223,-3.0,-4.99,-3.0,1.608,-5.0,-3.052,-2.0,-0.779,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,10.186,3.247,-0.015,2.498,-3.0,0.0,-1.0,0.0,2.303,3.979,-1.0,-1.0,0.0,2.766,2.278,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,0.54,1.747,-2.0,-2.0,0.805,3.651,1.928,-1.969,-1.911,9.905,1.895,-1.431,2.759,-2.253,-3.149,-2.259,1.496,-1.51,-5.0,-3.0,7.449,-2.217,-4.221,3.104,4.37,-3.25,-4.0,0.574,0.961,2.095,2.954,0.661,-1.256,-4.225,-1.25,-6.999,-3.0,8.502,-1.0,-4.999,1.021,6.299,5.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,125,31.6067,47.41,4,1.3207,57.56,398,28.8945,1,15,300,0.015,2.1,1.75,0.0,0.5,16385,1,20.122,10,1,0,0,0.4,2,29.681,17.729,7.952,11.375,-5.0,0.0,0.0,3.46,6.887,-3.0,1.745,12.211,-2.0,-5.0,-0.241,-4.0,-1.198,1.975,1.624,-1.23,0.783,-2.658,3.589,-4.0,1.597,1.123,-0.875,3.961,-3.0,-3.251,-6.0,-1.223,-3.0,-4.99,-0.627,-1.256,-4.0,22.289,-2.0,-0.779,-2.0,-2.999,-4.0,-2.0,-0.999,-1.0,11.84,9.223,-0.015,2.498,-3.0,0.0,-1.0,0.0,2.303,3.559,-1.0,-1.0,0.0,-0.999,2.278,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,0.54,1.747,-2.0,-2.0,0.805,3.651,3.64,9.377,-2.911,4.517,-0.938,5.391,2.277,-2.253,-3.149,-2.259,1.496,-1.51,-5.0,0.41,3.363,-2.217,-4.221,1.685,4.37,11.716,-5.0,-0.319,1.477,1.977,1.085,0.661,-1.255,-4.225,-1.25,-6.999,-3.0,4.681,-1.0,-4.999,1.021,6.299,4.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,67,0.2497,0.749,2,0.0157,2546.6,406,30.2956,1,15,240,0.015,1.8,1.5,0.0,0.5,16385,1,-18.325,8,1,0,0,0.2,1,-0.629,1.378,6.756,20.699,-5.0,0.0,0.0,-4.0,-0.022,-3.0,1.496,16.571,-2.0,-5.0,-0.504,0.036,-1.508,3.927,1.078,5.766,-2.497,0.884,1.7,-1.221,-0.803,-3.488,-1.488,2.242,-2.999,-3.5,-6.0,-1.5,-0.505,-5.348,1.532,1.014,-5.0,-3.438,-2.0,-0.873,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,6.311,2.497,-0.466,2.0,-3.0,0.0,-1.0,0.0,1.628,3.309,-1.0,-1.0,0.0,1.82,1.765,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.505,-2.0,0.011,1.498,-2.0,-2.0,0.508,3.053,1.268,11.245,-2.363,3.169,-0.9,7.179,1.826,-2.503,-3.462,-2.508,0.996,-2.009,-5.0,-3.0,4.412,-2.489,-4.479,2.205,3.524,-3.5,-1.507,7.838,0.306,1.749,-2.504,-0.902,-1.505,-4.495,-2.508,-7.0,-1.51,3.788,-1.0,-1.255,0.635,5.067,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,62,-0.1985,-1.191,1,-0.0385,0.0,422,35.545,1,15,300,0.015,2.1,1.25,0.0,0.5,16385,1,-15.752,6,1,0,0,0.2,1,14.541,-15.732,1.481,15.782,-5.0,0.0,0.0,-2.734,-0.478,-0.624,1.247,8.827,-2.0,-2.638,-0.755,0.76,-1.753,3.362,0.565,3.235,-0.961,-1.327,0.794,3.768,-2.471,-0.597,-2.031,0.946,-2.999,-3.75,-4.757,-1.75,-0.754,12.21,1.16,-1.754,-3.068,-1.432,-2.0,-1.408,-2.0,-3.0,-4.0,-2.0,-0.724,14.777,0.898,1.746,-0.748,1.5,-3.0,0.0,-1.0,0.0,1.395,2.509,-1.0,-1.0,0.0,3.571,1.521,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.249,-1.0,0.0,0.0,1.252,-2.0,-0.503,1.248,1.743,-2.0,0.256,2.511,2.242,-0.505,-2.717,-0.207,-3.76,9.103,0.74,-2.754,-3.732,-2.757,0.497,-1.232,-5.0,-0.375,1.277,-2.753,-4.737,0.54,2.737,-0.503,-0.508,6.674,-0.134,0.874,-2.753,-1.409,0.49,-4.747,-0.516,-1.217,-1.541,1.037,-0.755,-4.999,0.404,4.012,1.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,22,2.0555,4.111,3,0.1399,189.2,386,37.0466,1,15,240,0.015,1.8,1.5,0.0,0.5,16385,1,-3.667,1,1,0,0,0.0,3,-3.244,7.355,6.756,3.165,-2.494,0.0,0.0,-1.466,5.348,-3.0,1.496,2.459,-0.387,-2.449,-1.504,-2.999,0.492,3.215,1.078,-0.496,-2.497,0.884,1.7,-1.221,-0.803,-2.488,-1.488,1.273,-0.492,-3.5,-0.989,-1.5,-0.505,-0.281,1.532,1.014,-5.0,1.903,-2.0,2.127,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,6.311,5.006,-0.466,2.0,-3.0,0.0,-1.0,0.0,1.628,3.309,-1.0,-1.0,0.0,1.82,1.765,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.505,-2.0,0.011,1.498,0.49,-2.0,0.508,3.053,1.268,5.252,0.151,1.555,-0.875,5.698,4.369,-1.503,1.581,-2.508,0.996,-1.507,-5.0,-3.0,1.764,-2.489,-4.479,2.205,3.524,2.476,-1.507,7.838,0.306,1.749,-2.504,-2.497,0.994,-3.495,-2.508,-6.0,-1.51,-1.496,-1.0,-1.255,0.635,5.067,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,18,-6.6263,-19.879,2,-0.5108,0.0,389,34.7044,1,15,180,0.015,1.5,1.5,0.0,0.5,16385,1,-26.966,2,1,0,0,0.0,1,-23.623,3.744,5.979,3.115,-5.0,0.0,0.0,-1.475,6.22,-3.0,1.496,-1.478,-0.429,-2.464,-1.504,-3.0,-1.511,3.812,6.641,-0.496,-2.497,-3.51,1.595,-1.49,-0.902,-2.49,-1.462,1.207,0.257,-3.5,1.91,-1.5,-0.505,-0.392,-5.0,-1.505,-4.999,1.411,-2.0,2.071,-2.0,-2.999,-4.0,-2.0,-0.999,0.0,4.48,5.006,-0.477,2.0,-3.0,0.0,-1.0,0.0,1.606,0.514,-1.0,-1.0,0.0,-1.0,1.641,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.505,-2.0,-0.506,1.498,0.49,-2.0,0.508,3.034,0.59,6.011,0.086,1.548,0.25,5.621,4.875,-1.503,-1.604,-2.508,0.996,-2.502,-4.999,-3.0,-0.913,-2.496,-1.329,5.082,3.516,-3.5,-1.507,4.607,0.297,2.168,-2.504,-2.497,0.994,-3.495,-2.514,-6.0,-1.524,3.88,-1.0,-2.024,0.584,5.035,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,109,1.157,3.471,2,0.0849,214.41,401,32.6683,1,15,240,0.015,1.5,1.5,0.0,0.5,16385,1,-3.971,6,1,0,0,0.4,2,-0.171,3.642,6.209,8.531,-5.0,0.0,0.0,1.438,4.848,-0.317,1.496,5.941,-2.0,-5.0,-0.504,0.035,-1.511,3.789,1.064,3.088,-2.497,0.884,1.595,-1.224,-0.902,3.863,-1.488,1.709,-3.0,-3.5,-6.0,-1.5,-0.505,-5.416,1.525,1.001,-4.0,-3.448,-2.0,-0.929,-2.0,-3.0,-4.0,-2.0,-0.999,0.0,5.586,7.582,-0.477,2.0,-3.0,0.0,-1.0,0.0,1.606,3.303,-1.0,-1.0,0.0,1.813,1.641,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.505,-2.0,-0.506,1.498,-2.0,-2.0,0.508,3.034,1.268,17.543,-2.428,1.723,-2.334,3.014,1.826,-2.503,-3.47,-2.508,0.996,-2.009,-5.0,-3.0,1.37,-2.496,-4.484,2.2,3.516,4.943,-1.507,4.926,0.289,1.69,-2.504,-0.921,-1.504,-4.495,-2.514,-6.0,-1.514,5.927,-1.0,-2.051,0.584,5.035,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,160,7.7265,15.453,3,0.4665,42.54,401,33.9152,1,15,240,0.015,2.1,1.5,0.0,0.5,16385,1,8.879,3,1,0,0,0.6,2,1.564,13.889,5.498,5.825,0.078,0.0,0.0,0.0,3.839,-3.0,1.496,2.973,-2.0,-5.0,-1.504,-3.0,-1.508,4.16,1.095,2.202,-2.497,0.739,1.86,-1.221,-0.655,-0.088,-1.488,1.537,0.898,-3.5,-2.115,-1.5,-0.505,0.544,-3.0,1.046,-4.0,4.156,-2.0,-0.785,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,6.809,6.385,-0.456,2.0,-3.0,0.0,-1.0,0.0,1.704,3.309,-1.0,-1.0,0.0,1.834,1.899,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.505,-2.0,0.015,1.498,-2.0,-2.0,0.508,3.073,1.268,11.486,-2.285,1.266,-2.811,13.328,6.258,-2.503,-3.456,-2.508,0.996,-2.009,-5.0,-3.0,4.897,-2.488,2.226,2.228,3.543,1.768,-1.507,3.943,0.344,1.848,-2.504,-0.879,2.109,-4.495,-2.509,-5.999,-1.497,0.428,-1.0,-4.999,0.711,5.097,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,170,31.4217,37.706,5,1.0893,26.18,393,30.7888,1,15,300,0.015,2.1,1.75,0.0,0.5,16385,1,27.834,9,1,0,0,0.6,4,16.707,20.999,6.826,7.668,1.136,0.0,0.0,1.294,5.493,-3.0,1.745,5.475,-2.0,-5.0,-1.241,-3.0,-1.198,1.975,1.624,-1.23,0.783,-2.658,3.589,2.184,1.597,-0.667,3.587,3.282,1.646,-3.251,-1.361,-1.223,-3.0,3.879,-0.627,-1.256,-4.0,-5.997,-2.0,-0.779,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,10.308,7.73,-0.015,2.498,-3.0,0.0,-1.0,0.0,2.303,3.559,-1.0,-1.0,0.0,-0.999,2.278,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,0.54,1.747,-2.0,-2.0,0.805,3.651,2.438,6.107,-2.909,3.101,-1.879,10.538,2.277,-2.253,-3.149,-2.259,1.496,-1.51,-5.0,0.41,2.006,-2.217,5.872,1.685,4.37,5.297,-5.0,-0.319,1.477,1.977,0.461,0.661,3.891,-4.225,-1.25,-5.999,-3.0,3.409,-1.0,-4.999,1.021,6.299,3.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,166,40.038,40.038,6,1.8528,26.06,390,31.2821,1,15,240,0.015,1.8,1.75,0.0,0.5,16385,1,29.606,9,1,0,0,0.6,5,26.836,13.202,6.823,7.269,1.136,0.0,0.0,1.294,4.745,-3.0,1.745,5.142,-2.0,-5.0,-1.245,-2.999,-1.216,5.79,1.601,-1.233,-2.238,-0.75,2.341,-0.811,1.031,1.256,-1.235,2.956,1.646,-3.251,-1.361,-1.223,-3.0,3.812,2.293,1.553,-4.0,5.433,-2.0,-1.612,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,8.399,7.73,-0.113,2.498,-3.0,0.0,-1.0,0.0,2.062,3.97,-1.0,-1.0,0.0,2.752,2.096,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,0.528,1.747,-2.0,-2.0,0.791,3.608,1.928,4.179,-3.034,3.081,-1.879,10.513,2.755,-2.253,-3.172,-2.259,1.496,-1.51,-5.0,-3.0,1.705,-2.222,2.162,3.061,4.326,3.915,-4.0,0.574,0.9,1.925,0.457,0.628,3.891,-4.23,-1.25,-6.0,-3.0,3.289,-1.0,-5.0,0.924,6.197,3.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,129,18.758,37.516,3,1.2502,72.9,385,25.7143,1,15,180,0.015,1.8,2.0,0.0,0.5,16385,1,10.165,14,1,0,0,0.4,2,46.664,-9.148,9.2,13.515,-5.0,0.0,0.0,7.415,5.568,-3.0,5.783,7.943,-2.0,-5.0,-0.982,-3.0,-0.928,8.651,5.946,-0.924,-1.98,-6.0,0.689,-0.889,3.246,9.554,-0.945,5.505,-3.0,-3.001,-6.0,-0.966,-3.0,0.767,-5.0,-1.007,-4.0,23.352,-2.0,-0.877,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,0.164,4.003,0.31,3.022,-3.0,0.0,-1.0,0.0,2.663,8.441,-1.0,-1.0,0.0,-1.0,2.426,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.999,-1.0,0.0,0.0,-1.0,-2.0,1.063,1.997,-2.0,-2.0,1.104,4.36,1.21,-0.975,-2.637,7.158,-6.0,-2.997,1.224,-2.003,-2.879,-2.011,1.996,-3.002,-5.0,-3.0,1.125,-1.953,3.229,6.914,5.161,10.088,-4.0,1.533,1.536,-0.571,-5.0,0.099,-1.005,-3.973,-0.985,-7.0,-3.0,0.359,-1.0,-5.0,-0.747,9.412,3.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,101,8.534,17.068,3,0.545,39.57,419,38.9021,1,15,300,0.015,1.5,1.25,0.0,0.5,16385,1,10.315,5,1,0,0,0.4,3,17.339,-0.271,4.464,7.604,-5.0,0.0,0.0,1.825,3.237,-0.706,1.247,2.576,-2.0,-2.696,-0.755,0.754,-1.753,3.205,0.545,1.695,-0.963,-1.327,0.758,1.936,-2.48,-0.597,-4.0,0.944,-3.0,-3.75,-4.757,-1.75,-0.754,6.358,0.989,-1.754,2.753,-1.452,-2.0,-1.469,-2.0,-2.999,-4.0,-2.0,4.498,6.206,5.795,5.94,-0.748,1.5,-3.0,0.0,-1.0,0.0,1.328,2.504,-1.0,-1.0,0.0,3.559,1.35,5.479,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.249,-1.0,0.0,0.0,1.252,-2.0,2.522,1.248,0.908,-2.0,0.256,2.503,1.132,12.376,-2.73,-0.22,-3.76,4.832,0.74,-2.754,-3.736,-2.757,0.497,-1.242,-5.0,-0.379,1.135,-2.753,-4.74,0.517,2.737,5.5,-0.508,3.968,-0.16,0.799,-2.753,-1.442,0.491,-4.747,-0.519,-2.238,-1.541,2.559,-0.755,-2.57,0.312,4.004,1.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,56,0.7703,2.311,2,0.077,630.07,420,35.9524,1,15,300,0.015,1.5,1.25,0.0,0.5,16385,1,-12.25,6,1,0,0,0.2,2,11.238,-8.927,1.481,15.756,-5.0,0.0,0.0,-2.74,-0.478,-0.706,1.247,8.822,-2.0,-2.696,-0.755,0.754,-1.753,3.205,0.545,3.235,-0.963,-1.327,0.758,3.768,-2.48,-0.597,-4.0,0.944,-2.999,-3.75,-4.757,-1.75,-0.754,12.122,0.989,-1.754,-3.068,-1.453,-2.0,-1.469,-2.0,-3.0,-4.0,-2.0,-0.724,14.752,0.594,1.746,-0.748,1.5,-3.0,0.0,-1.0,0.0,1.328,2.504,-1.0,-1.0,0.0,3.559,1.35,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.249,-1.0,0.0,0.0,1.252,-2.0,2.522,1.248,1.743,-2.0,0.256,2.503,2.242,-0.505,-2.73,-0.22,-3.76,9.096,0.74,-2.754,-3.736,-2.757,0.497,-1.242,-5.0,-0.379,1.135,-2.753,-4.739,0.517,2.737,-0.503,-0.508,6.671,-0.16,0.799,-2.753,-1.442,0.49,-4.747,-0.519,-2.238,-1.541,3.875,-0.755,-2.57,0.312,4.004,1.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,117,15.2313,22.847,4,0.6029,57.83,388,29.3814,1,15,180,0.015,1.5,1.75,0.0,0.5,16385,1,9.634,10,1,0,0,0.4,3,9.418,13.429,7.582,10.767,-5.0,0.0,0.0,3.978,4.284,0.04,1.745,6.012,-2.0,-5.0,-1.245,-3.0,-1.234,4.938,4.821,-1.236,-2.242,-5.999,1.786,-1.208,0.722,6.701,-1.203,3.613,0.777,-3.251,-6.0,-1.23,-3.0,-2.375,-5.0,-1.256,-4.0,8.214,-2.0,-1.992,-2.0,-2.999,-4.0,-2.0,-0.999,0.0,2.809,9.223,-0.172,2.498,-3.0,0.0,-1.0,0.0,1.937,6.679,-1.0,-1.0,0.0,-1.0,1.933,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-0.257,1.747,-2.0,-2.0,0.772,3.569,0.89,2.776,-3.139,4.487,-0.938,5.356,3.509,-2.253,-3.195,-2.259,1.496,-3.252,-4.999,-3.0,2.852,-2.237,-0.623,5.481,4.3,7.377,-4.0,0.921,0.905,2.461,-0.021,0.605,-1.255,-4.235,-1.26,-6.0,-3.0,11.615,-1.0,-4.0,0.86,6.116,2.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,155,11.365,22.73,3,0.7146,24.39,399,34.8371,1,15,300,0.015,1.5,1.5,0.0,0.5,16385,1,17.186,2,1,0,0,0.6,3,0.422,22.308,5.492,5.688,0.078,0.0,0.0,0.001,4.428,-0.317,1.496,2.967,-2.0,-5.0,-1.504,-3.0,-1.511,4.193,1.064,2.198,-0.098,-0.695,1.595,0.377,-0.902,-1.248,-0.109,1.835,0.898,-3.5,-2.115,-1.5,-0.505,0.424,-1.368,-1.505,-4.0,3.096,-2.0,-0.929,-2.0,-3.0,-4.0,-2.0,-0.999,0.0,6.229,6.385,-0.477,2.0,-3.0,0.0,-1.0,0.0,1.606,3.012,-1.0,-1.0,0.0,-0.999,1.641,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.505,-2.0,-0.506,1.498,-2.0,-2.0,0.508,3.034,1.601,12.673,-2.427,1.244,-2.811,13.304,5.929,-2.503,-3.47,-2.508,0.996,-2.009,-5.0,0.01,3.399,-2.496,0.444,1.051,3.516,2.768,-2.507,4.544,0.665,1.599,-2.504,-0.921,2.109,-4.495,-2.514,-6.0,-1.511,5.072,-1.0,-2.092,0.584,5.035,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,163,33.1383,39.766,5,1.6022,21.2,386,31.6062,1,15,240,0.015,1.5,1.75,0.0,0.5,16385,1,31.336,9,1,0,0,0.6,3,22.497,17.269,6.818,7.06,1.136,0.0,0.0,1.295,4.745,0.04,1.745,5.134,-2.0,-5.0,-1.245,-2.999,-1.234,4.9,1.582,-1.236,-2.242,-0.749,1.786,-0.838,0.722,1.256,-1.235,2.954,1.646,-3.251,-1.361,-1.23,-3.0,3.726,2.256,1.532,-4.0,3.431,-2.0,-1.992,-2.0,-3.0,-4.0,-2.0,-0.999,0.0,3.97,7.73,-0.172,2.498,-3.0,0.0,-1.0,0.0,1.937,3.953,-1.0,-1.0,0.0,2.746,1.933,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-0.257,1.747,-2.0,-2.0,0.772,3.569,1.928,4.179,-3.137,3.071,-1.879,10.503,2.755,-2.253,-3.195,-2.259,1.496,-1.51,-5.0,-3.0,1.495,-2.237,0.746,3.048,4.3,3.915,-4.0,0.574,0.871,1.811,0.452,0.605,3.891,-4.235,-1.26,-6.0,-3.0,10.356,-1.0,-4.0,0.86,6.116,3.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,75,8.256,16.512,3,0.3265,150.91,394,27.665,1,15,180,0.015,1.8,1.75,0.0,0.5,16385,1,-8.407,9,1,0,0,0.2,1,1.887,14.625,7.587,27.062,-5.0,0.0,0.0,-4.0,4.284,-3.0,1.745,10.205,-2.0,-5.0,-1.245,-3.0,-1.216,5.811,8.341,-1.233,-2.238,-6.0,2.341,-1.181,1.031,-3.221,-1.203,5.648,0.778,-3.251,-6.0,-1.223,-3.0,-2.289,-5.0,-1.256,-5.0,0.106,-2.0,-1.612,-2.0,-3.0,-4.0,-2.0,-0.999,-1.0,7.779,3.247,-0.113,2.498,-3.0,0.0,-1.0,0.0,2.062,0.797,-1.0,-1.0,0.0,-1.0,2.096,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,0.527,1.747,-2.0,-2.0,0.791,3.608,0.89,1.776,-2.036,9.885,-0.875,-1.456,3.509,-2.253,-3.172,-2.259,1.496,-3.252,-5.0,-3.0,7.148,-2.222,0.861,6.67,4.326,12.204,-4.0,0.921,0.914,-1.01,-0.016,0.628,-1.256,-4.23,-1.25,-7.0,-3.0,8.382,-1.0,-5.0,0.924,6.197,2.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
