leg,sym,pass,score,nbpR,segpos,rf,oneop,ops,win,sizing,smaP,slowP,mult,step,tpR,trailR,half,mgmtTF,stack,extop1R,nmonster,addtrig,lineplace,nback,buffer,segpos_ex3,h1R,h2R,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129
BtcGF,BTCUSDc,42,20.2513,30.377,4,1.1914,19.93,394,38.0711,1,15,0,0.015,1.5,1.5,0.0,0.5,16385,1,24.322,4,0,1,10,0.5,3,-0.789,31.166,4.472,2.97,-0.028,5.429,-2.0,0.993,2.976,-3.0,1.496,0.961,-0.508,-2.505,-0.506,-3.0,-0.522,3.482,0.995,0.989,-1.009,-1.028,1.464,-1.501,0.893,-2.51,-0.336,-1.507,-0.5,-3.5,-0.646,-1.5,-0.505,2.05,0.298,-1.505,-4.0,7.041,-2.0,-1.024,-2.0,-3.0,1.403,-3.0,-1.0,-3.999,3.816,4.978,-1.501,2.0,-3.0,0.0,-1.0,0.0,3.167,2.978,-1.0,-1.0,0.0,-1.0,1.494,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.498,-2.0,-0.505,1.498,2.144,-2.0,0.5,3.338,0.494,4.959,-0.671,1.494,-3.512,7.431,4.404,-1.516,-1.744,-2.508,-0.503,-3.0,2.094,1.971,6.285,-0.513,1.221,0.989,3.465,1.412,-2.506,5.52,7.093,-1.018,-2.504,-2.502,0.988,-3.504,-2.527,-6.0,1.505,4.597,-2.0,1.851,0.488,4.972,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,67,18.0847,27.127,4,1.3788,19.37,384,39.3229,1,15,0,0.015,2.0,1.5,0.0,0.5,16385,1,21.872,2,0,1,20,0.5,3,1.327,25.8,4.472,2.97,-1.52,3.747,-1.0,0.994,2.976,-3.0,1.496,0.961,-0.508,-2.505,-0.506,-3.0,-0.522,3.482,0.995,0.989,-2.504,-1.028,1.464,-1.501,0.416,-2.51,-1.501,1.231,-0.5,-3.5,-1.002,-1.5,-0.505,3.587,1.751,0.989,-4.0,6.135,-2.0,-0.024,-2.0,-3.0,1.403,-2.0,-1.0,-4.0,3.766,4.978,-0.345,2.0,-3.0,0.0,-1.0,0.0,1.528,2.978,-1.0,-1.0,0.0,-1.0,1.494,-0.999,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.498,-2.0,-0.505,1.498,2.144,-2.0,0.5,3.132,0.494,4.959,-2.492,1.494,0.898,7.564,4.404,-1.516,-1.874,-2.508,-0.503,-2.0,0.458,1.971,5.979,-2.513,-2.481,0.989,3.465,-0.033,0.0,3.979,0.09,1.484,-2.504,-1.004,0.988,-3.504,-2.527,-2.0,1.255,3.125,-2.0,0.947,0.488,4.972,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,34,26.754,40.131,4,1.9175,31.16,363,32.7824,1,15,0,0.015,1.5,2.0,0.0,0.5,16385,1,27.627,6,0,1,20,0.3,3,19.881,20.25,5.964,3.952,-1.027,-1.0,-1.0,2.191,0.985,-3.0,1.994,1.954,0.608,-2.007,-0.008,-3.0,-0.768,8.7,1.993,-0.008,-2.006,-3.016,-1.022,-1.002,4.561,-2.013,-1.002,2.352,-0.001,-3.001,0.997,-1.0,-3.0,3.358,-4.0,1.998,-4.0,12.498,-2.0,-1.028,-2.0,-3.0,5.73,-2.0,-1.0,-4.0,2.64,3.977,0.224,2.998,-3.0,0.0,-1.0,0.0,5.145,3.971,-1.0,-1.0,0.0,-1.0,1.993,-0.999,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.999,-1.0,0.0,0.0,-1.0,-2.0,-0.008,1.997,-2.0,-2.0,1.049,4.21,0.992,4.227,-1.984,2.991,8.438,2.971,0.979,-1.022,-3.68,-2.011,-0.003,-3.0,-4.0,2.966,13.423,-2.018,-1.971,1.986,4.953,0.969,0.765,-1.008,1.136,1.999,-2.005,0.002,1.984,-4.006,-1.033,-2.0,-5.0,-1.979,-3.0,-2.004,-1.015,8.973,2.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,44,18.4317,22.118,5,0.7507,34.98,381,33.5958,1,15,0,0.015,1.5,1.75,0.0,0.5,16385,1,14.382,4,0,1,10,0.5,4,2.211,19.907,5.219,3.465,0.467,7.151,-2.0,1.492,-0.514,-3.0,1.745,1.457,-3.0,-2.256,-0.257,-3.0,-3.0,4.229,1.494,-1.257,-0.511,-3.264,3.688,-1.252,2.995,-2.261,0.005,-1.258,-0.25,-3.251,-0.084,-1.25,-3.0,1.341,0.887,-1.256,-4.0,6.48,-2.0,-2.275,-2.0,-3.0,2.1,-3.0,-1.0,-3.999,5.78,5.974,-1.251,2.498,-3.0,0.0,-1.0,0.0,3.716,3.474,-1.0,-1.0,0.0,-1.0,1.744,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-0.256,1.747,-2.0,-1.0,0.736,3.935,0.743,1.468,-0.78,2.244,-3.264,6.344,0.46,-1.269,-1.049,-2.259,-0.253,-3.0,-4.0,2.469,9.056,-0.266,2.616,1.487,4.208,2.662,-4.999,0.485,9.262,-1.262,-0.512,-1.252,1.486,-3.255,-1.28,-6.0,-3.0,11.762,-2.0,-3.999,0.737,5.968,2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,46,17.814,26.721,4,1.3317,35.25,376,30.8511,1,15,0,0.015,1.5,2.0,0.0,0.5,16385,1,17.303,7,0,1,10,0.5,3,8.832,17.889,5.964,3.952,0.963,-1.0,-2.0,2.665,-0.015,-3.0,1.994,1.954,-3.0,-2.007,-0.008,-3.0,-3.0,4.983,1.993,-1.008,-0.013,-3.016,-1.022,-1.002,6.777,-2.013,0.334,-1.009,-0.001,-3.001,1.479,-1.0,-3.0,1.382,1.477,-1.007,-4.0,9.412,-2.0,-2.028,-2.0,-3.0,2.78,-3.0,-1.0,-3.999,2.752,3.977,-1.002,2.998,-3.0,0.0,-1.0,0.0,8.183,3.971,-1.0,-1.0,0.0,-1.0,1.993,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.999,-1.0,0.0,0.0,-1.0,-2.0,-0.007,1.997,-2.0,-1.0,1.337,4.531,0.992,-1.013,0.11,2.991,-3.016,-0.008,0.979,-1.022,-7.0,-2.011,-0.003,-3.0,-4.0,2.966,10.827,-0.018,4.01,1.986,4.953,3.911,-4.999,0.983,13.193,-0.908,-0.014,-4.0,1.984,-3.006,-1.033,-6.0,-3.0,7.245,-2.0,-3.999,-1.015,8.973,2.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,50,21.0507,31.576,4,2.1045,9.61,419,51.074,1,15,0,0.015,1.5,1.0,0.0,0.5,16385,1,28.54,0,0,1,15,0.5,3,7.332,24.244,2.982,2.979,-1.019,2.286,-0.631,2.985,1.977,-0.029,0.997,-0.013,-1.005,-1.005,-1.004,-1.004,-0.01,1.988,-0.003,-0.007,-2.006,-2.018,-0.023,-0.001,1.585,-3.006,2.969,-0.013,0.999,-4.0,-0.583,0.0,0.995,2.096,2.992,-2.004,-1.448,-1.009,-1.014,2.314,-2.0,-3.0,0.008,0.11,0.969,-0.003,1.98,2.986,-2.001,1.0,-3.0,0.0,-1.0,0.0,2.013,1.986,0.995,-1.0,0.0,1.99,0.996,0.991,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.999,-1.0,0.0,0.0,0.998,-0.014,1.4,0.998,-0.013,-2.0,0.0,1.988,-0.004,4.965,-1.011,-0.004,-2.01,3.069,1.954,-1.017,-2.005,-0.206,1.994,-1.016,1.113,0.976,2.739,1.687,-1.991,-0.007,1.975,1.99,3.248,1.973,3.981,-0.017,-3.003,-2.002,-0.008,-4.003,3.034,-5.005,-0.73,2.49,3.794,-2.003,-0.008,2.982,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,70,24.0913,36.137,4,1.8137,21.23,354,33.6158,1,15,0,0.015,1.5,2.0,0.0,0.5,16385,1,28.464,4,0,1,20,0.5,4,20.217,15.92,5.964,3.952,-1.027,-1.0,-1.0,2.191,0.985,-3.0,1.994,1.954,0.608,-2.007,-0.008,-3.0,0.232,8.145,1.993,-0.008,-2.006,-3.016,-1.022,-1.002,4.561,-2.013,-1.002,2.352,-0.001,-3.001,0.997,-1.0,-3.0,3.028,3.225,1.998,-4.0,7.667,-2.0,-1.028,-2.0,-3.0,2.78,-2.0,-1.0,-3.999,2.64,3.977,0.224,2.998,-3.0,0.0,-1.0,0.0,4.921,3.971,-1.0,-1.0,0.0,-1.0,1.993,-0.999,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.999,-1.0,0.0,0.0,-1.0,-2.0,-0.007,1.997,-2.0,-1.0,1.049,4.21,0.992,4.227,-1.984,2.991,5.133,2.971,0.979,-1.022,-3.68,-2.011,-0.003,-2.0,-4.0,2.966,10.393,-2.018,-1.971,1.986,4.953,0.969,0.765,-1.008,1.136,1.999,-2.005,0.002,1.984,-3.006,-1.033,-2.0,-4.0,-1.979,-2.0,-4.0,-1.015,8.973,2.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,56,11.4295,22.859,3,0.9524,33.84,378,34.3915,1,15,0,0.015,1.5,1.75,0.0,0.5,16385,1,15.123,3,0,1,15,0.5,3,4.099,18.76,5.219,3.465,0.467,7.151,-1.0,1.492,0.486,-3.0,1.745,1.457,-3.0,-2.256,-0.257,-3.0,0.446,4.229,1.494,-0.257,-0.511,-3.264,3.688,-1.252,2.995,-2.261,-1.251,-1.258,-0.25,-3.251,0.271,-1.25,-3.0,2.348,0.797,-1.256,-4.0,6.48,-2.0,-2.275,-2.0,-3.0,2.1,-2.0,-1.0,-4.0,2.308,5.974,-1.251,2.498,-3.0,0.0,-1.0,0.0,3.615,3.474,-1.0,-1.0,0.0,-1.0,1.744,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-0.256,1.747,-2.0,-1.0,0.736,3.724,0.743,2.468,-2.237,2.244,1.879,6.344,0.46,-1.269,-0.538,-2.259,1.496,-3.0,-4.0,2.469,9.009,-0.266,2.616,1.487,4.208,2.237,-5.0,0.511,2.235,1.724,-0.512,0.496,1.486,-3.255,-1.28,-6.0,-3.0,4.62,-2.0,-3.999,0.737,5.968,2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,57,11.4295,22.859,3,0.9524,33.84,378,34.3915,1,15,0,0.015,2.0,1.75,0.0,0.5,16385,1,15.123,3,0,1,15,0.5,3,4.1,18.759,5.219,3.465,0.467,7.151,-1.0,1.493,0.486,-3.0,1.745,1.457,-3.0,-2.256,-0.257,-3.0,0.446,4.229,1.494,-0.257,-0.511,-3.264,3.688,-1.252,2.995,-2.261,-1.251,-1.258,-0.25,-3.251,0.271,-1.25,-3.0,2.348,0.797,-1.256,-4.0,6.48,-2.0,-2.275,-2.0,-3.0,2.1,-2.0,-1.0,-4.0,2.308,5.974,-1.251,2.498,-3.0,0.0,-1.0,0.0,3.615,3.474,-1.0,-1.0,0.0,-1.0,1.744,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-0.256,1.747,-2.0,-1.0,0.736,3.724,0.743,2.468,-2.237,2.244,1.879,6.344,0.46,-1.269,-0.538,-2.259,1.496,-3.0,-4.0,2.469,9.009,-0.266,2.616,1.487,4.208,2.237,-5.0,0.511,2.235,1.724,-0.512,0.496,1.486,-3.255,-1.28,-6.0,-3.0,4.62,-2.0,-4.0,0.737,5.968,2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,103,13.646,20.469,4,0.9648,19.04,379,39.5778,1,15,0,0.015,2.0,1.5,0.0,0.5,16385,1,16.571,0,0,1,20,0.7,3,1.405,19.064,4.472,2.97,-1.52,2.749,-1.0,0.994,2.976,-3.0,1.496,0.961,-0.508,-2.505,-0.506,-3.0,0.478,0.983,0.995,0.989,-2.504,-1.028,1.464,-1.501,0.109,-2.51,-1.501,1.231,-0.5,-3.5,-1.002,-1.5,-0.505,2.952,0.974,0.989,-4.0,6.656,-2.0,-0.024,-2.0,-3.0,0.558,-2.0,-1.0,-2.0,4.89,4.978,-0.345,2.0,-3.0,0.0,0.0,-1.0,1.528,2.978,-1.0,-1.0,0.0,-1.0,1.494,-0.999,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.498,-2.0,4.011,1.498,1.501,-2.0,0.5,3.132,0.494,4.959,-2.492,1.494,0.05,6.731,3.56,-1.516,-1.874,-2.508,-0.503,-2.0,-0.395,1.971,5.241,-2.513,-2.481,0.989,3.465,-0.033,0.0,3.979,0.09,1.484,-2.504,-2.502,0.988,-3.504,-2.527,-2.0,-0.607,2.535,-2.0,-0.102,0.488,4.972,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,86,10.062,20.124,3,1.216,9.95,415,50.8434,1,15,0,0.015,1.5,1.0,0.0,0.5,16385,1,18.122,0,0,1,15,0.7,3,4.456,15.668,2.982,2.979,-2.014,1.609,-0.631,2.985,1.977,-0.029,0.997,-0.013,-1.005,-1.005,-1.004,-1.004,-0.01,1.988,2.458,-0.007,-2.006,-2.018,-0.023,-0.001,1.342,-3.006,2.969,-0.013,0.999,-4.0,-0.583,0.0,0.995,2.096,2.65,-2.004,-2.199,-1.009,-1.014,1.933,-2.0,-3.0,-0.443,0.11,0.969,-0.003,1.98,2.986,-3.0,1.0,-3.0,0.0,0.0,-1.0,1.515,1.986,0.995,-1.0,0.0,1.99,0.996,0.991,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.999,-1.0,0.0,0.0,0.998,-0.014,0.762,0.998,-0.013,-2.0,0.0,1.988,-0.004,4.965,-1.011,-0.004,-2.01,3.069,1.528,-1.017,-2.005,-0.539,1.994,-1.016,-0.442,0.976,2.424,0.858,-1.991,-0.007,1.975,1.99,2.647,1.973,3.981,-0.017,-3.003,-3.001,-0.008,-4.003,2.488,-5.005,-2.374,2.47,3.124,-2.003,-0.008,2.982,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,69,6.5035,13.007,3,0.7567,49.28,364,34.8901,1,15,0,0.015,2.0,1.75,0.0,0.5,16385,1,6.597,1,0,1,20,0.5,3,8.555,4.452,5.219,3.465,-1.274,4.493,-1.0,1.493,0.486,-3.0,1.745,1.457,0.185,-2.256,-0.257,-3.0,-0.106,4.229,1.494,-0.257,-2.255,-3.264,3.688,-1.252,2.366,-2.261,-1.251,1.805,-0.25,-3.251,-0.503,-1.25,-3.0,3.522,2.488,1.499,-4.0,5.154,-2.0,-1.275,-2.0,-3.0,2.1,-2.0,-1.0,-4.0,1.96,5.974,-0.061,2.498,-3.0,0.0,-1.0,0.0,1.784,3.474,-1.0,-1.0,0.0,-1.0,1.744,-0.999,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-0.256,1.747,-2.0,-1.0,0.736,3.671,0.743,3.653,-2.237,2.244,1.874,2.224,0.46,-1.269,-1.277,-2.259,-0.253,-2.0,-4.0,2.469,8.685,-2.266,-2.226,1.487,4.208,0.468,-2.24,-1.257,0.613,1.492,-0.512,0.496,1.486,-3.255,-1.28,-2.0,-4.0,3.59,-2.0,-4.0,0.737,5.968,2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,72,-0.9797,-2.939,2,-0.1552,0.0,437,56.2929,1,15,0,0.015,1.5,0.75,0.0,0.5,16385,1,-4.225,0,0,1,10,0.7,2,2.694,-5.633,2.237,2.234,2.719,0.0,-1.256,1.989,0.733,-0.521,0.748,1.234,-1.254,-1.504,-1.253,-1.253,-0.508,1.241,1.994,-1.252,-0.759,-2.514,-0.767,1.246,-0.012,-3.255,1.977,1.241,0.499,-4.25,-1.59,1.247,0.496,0.72,0.608,-2.253,-1.99,1.376,-1.261,0.559,-2.0,-1.256,-2.27,0.081,0.477,1.981,0.492,1.99,-0.514,0.5,0.488,0.0,1.118,0.0,-0.257,1.489,0.746,-1.0,0.0,1.493,0.747,0.743,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.75,-1.0,0.0,0.0,0.749,-0.256,0.242,0.749,-0.26,-2.0,-0.25,1.49,-0.253,3.723,-1.509,-0.009,-2.507,1.731,4.752,-1.512,-0.468,0.242,1.246,-1.771,-1.139,1.201,-0.763,-2.514,-3.501,-0.506,1.232,-0.008,2.42,0.233,2.737,-0.766,-1.507,-0.752,1.236,-4.251,0.232,-2.756,-3.255,0.728,1.715,-0.503,-0.256,2.734,0.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,77,12.523,25.046,3,1.174,11.48,399,45.1128,1,15,0,0.015,2.0,1.25,0.0,0.5,16385,1,22.17,0,0,1,10,0.7,3,-2.497,27.543,3.727,3.723,-1.767,2.039,-2.0,1.735,1.98,-3.0,1.247,0.483,-0.757,-0.507,-0.755,-0.755,0.243,0.485,2.804,0.491,-1.507,-1.523,0.721,0.499,0.01,-2.758,0.483,0.483,-0.75,-3.75,0.033,-1.75,-0.754,3.265,1.353,-1.754,-1.661,-0.511,-2.0,-0.52,-2.0,-3.0,0.057,-2.0,1.461,0.246,3.6,3.982,-3.0,1.5,-3.0,0.0,0.0,-1.0,1.91,2.482,-1.0,-1.0,0.0,3.184,1.245,1.239,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.249,-1.0,0.0,0.0,1.248,-2.0,1.656,1.248,0.233,-2.0,0.25,2.484,0.245,6.206,-0.171,0.745,-1.538,5.067,2.545,-0.521,-2.438,-2.757,2.743,-0.77,-0.37,1.474,3.866,1.66,-1.895,0.491,2.721,2.142,-0.508,3.542,4.121,0.73,-2.753,-2.752,0.49,-3.754,-0.525,-3.756,-1.922,1.951,2.848,-1.124,0.24,3.978,1.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,47,17.962,26.943,4,1.3428,34.96,376,30.8511,1,15,0,0.015,2.0,2.0,0.0,0.5,16385,1,17.525,7,0,1,10,0.5,3,8.832,18.111,5.964,3.952,0.963,-1.0,-2.0,2.665,-0.015,-3.0,1.994,1.954,-3.0,-2.007,-0.008,-3.0,-3.0,4.983,1.993,-1.008,-0.013,-3.016,-1.022,-1.002,6.777,-2.013,0.334,-1.009,-0.001,-3.001,1.479,-1.0,-3.0,1.382,1.477,-1.007,-4.0,9.412,-2.0,-2.028,-2.0,-3.0,2.78,-3.0,-1.0,-3.999,2.752,3.977,-1.002,2.998,-3.0,0.0,-1.0,0.0,8.183,3.971,-1.0,-1.0,0.0,-1.0,1.993,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.999,-1.0,0.0,0.0,-1.0,-2.0,-0.007,1.997,-2.0,-1.0,1.337,4.531,0.992,-1.013,0.11,2.991,-3.016,-0.008,0.979,-1.022,-7.0,-2.011,-0.003,-3.0,-4.0,2.966,10.827,-0.018,4.01,1.986,4.953,3.911,-4.999,0.983,13.193,-0.908,-0.014,-4.0,1.984,-3.006,-1.033,-6.0,-3.0,7.468,-2.0,-4.0,-1.015,8.973,2.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,78,8.4065,16.813,3,0.609,22.46,387,38.5013,1,15,0,0.015,1.5,1.5,0.0,0.5,16385,1,13.037,0,0,1,10,0.7,3,-8.207,25.02,4.472,2.97,-1.52,3.393,-2.0,0.993,2.976,-3.0,1.496,0.961,-0.508,-2.505,-0.506,-3.0,0.478,0.982,0.995,0.989,-1.009,-1.028,1.464,-1.501,0.109,-2.51,-0.336,-1.507,-0.5,-3.5,-0.646,-1.5,-0.505,2.05,-0.404,-1.505,-4.0,4.762,-2.0,-0.024,-2.0,-3.0,0.558,-2.0,-1.0,-2.0,4.905,4.978,-3.0,2.0,-3.0,0.0,0.0,-1.0,2.304,2.978,-1.0,-1.0,0.0,-1.0,1.494,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.499,-1.0,0.0,0.0,1.498,-2.0,4.011,1.498,1.501,-2.0,0.5,3.338,0.494,4.959,-1.397,1.494,-0.319,6.549,3.56,-1.516,-1.744,-2.508,-0.503,-3.0,0.258,1.971,5.292,-0.513,-0.18,0.989,3.465,0.858,-2.507,4.655,5.867,-1.018,-2.504,-2.502,0.988,-3.503,-2.527,-6.0,0.551,3.3,-2.0,-0.289,0.488,4.972,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,16,11.485,22.97,3,1.4083,26.8,412,43.2039,1,15,0,0.015,1.5,1.25,0.0,0.5,16385,1,16.814,2,0,1,15,0.3,3,1.029,21.941,3.727,3.723,-0.523,-1.0,-1.0,1.735,1.98,-3.0,1.247,0.483,-0.757,-0.507,-0.755,-0.755,-1.756,2.735,0.495,0.491,-1.507,-1.523,0.721,0.499,2.081,-2.758,0.483,0.483,-0.75,-3.75,0.281,-1.75,-0.754,3.677,1.845,-1.754,2.156,-0.511,-2.0,-1.52,-2.0,-3.0,2.19,-2.0,1.461,-1.754,2.92,3.982,-1.751,1.5,-3.0,0.0,-1.0,0.0,2.547,2.482,-1.0,-1.0,0.0,0.24,1.245,1.239,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.249,-1.0,0.0,0.0,1.248,-2.0,3.548,1.248,0.233,-2.0,0.25,2.484,0.245,6.206,-2.753,0.745,0.733,7.311,4.659,-0.521,-2.366,-2.757,2.743,-1.77,-5.0,1.474,5.656,-2.761,-2.735,0.491,2.721,2.274,-0.508,2.982,0.734,0.73,-2.753,-1.504,0.49,-4.754,-0.525,-3.756,2.279,3.118,3.355,-4.0,0.24,3.978,1.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,71,24.1273,36.191,4,1.8164,21.2,354,33.6158,1,15,0,0.015,2.0,2.0,0.0,0.5,16385,1,28.518,4,0,1,20,0.5,4,20.267,15.924,5.964,3.952,-1.027,-1.0,-1.0,2.192,0.985,-3.0,1.994,1.954,0.608,-2.007,-0.008,-3.0,0.232,8.145,1.993,-0.008,-2.006,-3.016,-1.022,-1.002,4.561,-2.013,-1.002,2.38,-0.001,-3.001,0.997,-1.0,-3.0,3.039,3.225,2.009,-4.0,7.667,-2.0,-1.028,-2.0,-3.0,2.78,-2.0,-1.0,-4.0,2.64,3.977,0.224,2.998,-3.0,0.0,-1.0,0.0,4.921,3.971,-1.0,-1.0,0.0,-1.0,1.993,-0.999,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.999,-1.0,0.0,0.0,-1.0,-2.0,-0.007,1.997,-2.0,-1.0,1.049,4.21,0.992,4.227,-1.984,2.991,5.137,2.971,0.979,-1.022,-3.68,-2.011,-0.003,-2.0,-4.0,2.966,10.393,-2.018,-1.971,1.986,4.953,0.969,0.765,-1.008,1.136,1.999,-2.005,0.002,1.984,-3.006,-1.033,-2.0,-4.0,-1.979,-2.0,-4.0,-1.015,8.973,2.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BtcGF,BTCUSDc,104,8.5887,12.883,4,0.6486,36.73,356,35.1124,1,15,0,0.015,1.5,1.75,0.0,0.5,16385,1,8.151,0,0,1,20,0.7,3,10.475,2.408,5.219,3.465,-1.274,3.343,-1.0,1.492,0.486,-3.0,1.745,1.457,0.185,-2.256,-0.257,-3.0,0.894,1.48,1.494,-0.257,-2.255,-3.264,2.825,-1.252,1.963,-2.261,-1.251,1.784,-0.25,-3.251,-0.503,-1.25,-3.0,2.621,1.59,1.491,-4.0,5.52,-2.0,-1.275,-2.0,-3.0,1.058,-2.0,-1.0,-2.0,8.55,5.974,-0.061,2.498,-3.0,0.0,0.0,-1.0,1.784,3.474,-1.0,-1.0,0.0,-1.0,1.744,-0.999,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.749,-1.0,0.0,0.0,-1.0,-2.0,-2.0,1.747,-1.0,-2.0,0.736,3.671,0.743,3.653,-2.237,2.244,0.816,2.224,-1.273,-1.269,-1.277,-2.259,-0.253,-2.0,-4.0,2.469,7.674,-2.266,-2.226,1.487,4.208,0.468,-2.24,-1.257,0.613,1.492,-0.512,-1.252,1.486,-3.255,-1.28,-2.0,-4.0,7.84,-2.0,-3.0,0.737,5.968,2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
